State FIPS,AREA TYPE,AREA NAME,YEAR,MONTH,SEASONALLY ADJUSTED,LABORFORCE,EMPLOYMENT,UNEMPLOYMENT,UNEMPLOYMENT RATE,LABFORCE_PART RATE
19,Cities,Burlington,2011,July,0,13000,12200,900,6.8,
19,Cities,Burlington,2011,June,0,13000,12000,900,7.3,
19,Cities,Burlington,2011,May,0,12700,11800,900,7.1,
19,Cities,Burlington,2011,April,0,12700,11800,900,7.1,
19,Cities,Burlington,2011,March,0,12600,11600,1000,7.9,
19,Cities,Burlington,2011,February,0,12600,11500,1000,8,
19,Cities,Burlington,2011,January,0,12500,11500,1100,8.5,
19,Cities,Burlington,2010,December,0,12400,11500,900,7.2,
19,Cities,Burlington,2010,November,0,12500,11600,900,7.3,
19,Cities,Burlington,2010,October,0,12400,11500,900,7.3,
19,Cities,Burlington,2010,September,0,12600,11600,1000,7.7,
19,Cities,Burlington,2010,August,0,12700,11700,1000,7.9,
19,Cities,Burlington,2010,July,0,12900,11900,900,7.2,
19,Cities,Burlington,2010,June,0,12800,11800,1000,7.8,
19,Cities,Burlington,2010,May,0,12600,11600,900,7.5,
19,Cities,Burlington,2010,April,0,12500,11500,1000,8.2,
19,Cities,Burlington,2010,March,0,12300,11200,1100,8.8,
19,Cities,Burlington,2010,February,0,12300,11200,1200,9.4,
19,Cities,Burlington,2010,January,0,12400,11200,1200,9.7,
19,Cities,Burlington,2009,December,0,12500,11300,1200,9.2,
19,Cities,Burlington,2009,November,0,12700,11600,1000,8.2,
19,Cities,Burlington,2009,October,0,12700,11600,1000,8,
19,Cities,Burlington,2009,September,0,12800,11800,1000,7.7,
19,Cities,Burlington,2009,August,0,12900,11900,1100,8.2,
19,Cities,Burlington,2009,July,0,13200,12100,1100,8.1,
19,Cities,Burlington,2009,June,0,12900,11800,1100,8.2,
19,Cities,Burlington,2009,May,0,12600,11600,1000,7.9,
19,Cities,Burlington,2009,April,0,12600,11600,1100,8.4,
19,Cities,Burlington,2009,March,0,12500,11400,1100,8.4,
19,Cities,Burlington,2009,February,0,12700,11500,1200,9.3,
19,Cities,Burlington,2009,January,0,12600,11400,1200,9.7,
19,Cities,Burlington,2008,December,0,12700,11600,1000,8.2,
19,Cities,Burlington,2008,November,0,12600,11800,800,6.7,
19,Cities,Burlington,2008,October,0,12700,11900,800,6.3,
19,Cities,Burlington,2008,September,0,12700,11900,800,6.2,
19,Cities,Burlington,2008,August,0,12800,12000,800,6.2,
19,Cities,Burlington,2008,July,0,13000,12200,800,6.2,
19,Cities,Burlington,2008,June,0,12700,11900,700,5.8,
19,Cities,Burlington,2008,May,0,12600,12000,700,5.2,
19,Cities,Burlington,2008,April,0,12500,11900,600,4.9,
19,Cities,Burlington,2008,March,0,12600,11900,700,5.6,
19,Cities,Burlington,2008,February,0,12500,11700,700,5.9,
19,Cities,Burlington,2008,January,0,12500,11700,800,6.3,
19,Cities,Burlington,2007,December,0,12600,11900,700,5.3,
19,Cities,Burlington,2007,November,0,12700,12100,600,4.7,
19,Cities,Burlington,2007,October,0,12700,12200,500,4.2,
19,Cities,Burlington,2007,September,0,12700,12200,500,4,
19,Cities,Burlington,2007,August,0,12900,12300,500,4.2,
19,Cities,Burlington,2007,July,0,13100,12600,500,4.2,
19,Cities,Burlington,2007,June,0,12900,12300,600,4.5,
19,Cities,Burlington,2007,May,0,12600,12100,500,4,
19,Cities,Burlington,2007,April,0,12600,12100,600,4.4,
19,Cities,Burlington,2007,March,0,12600,12100,600,4.6,
19,Cities,Burlington,2007,February,0,12600,11900,600,5.1,
19,Cities,Burlington,2007,January,0,12600,12000,700,5.3,
19,Cities,Burlington,2006,December,0,12600,12000,600,4.8,
19,Cities,Burlington,2006,November,0,12700,12100,600,4.5,
19,Cities,Burlington,2006,October,0,12700,12100,500,4.2,
19,Cities,Burlington,2006,September,0,12700,12100,500,4.2,
19,Cities,Burlington,2006,August,0,12800,12100,700,5.3,
19,Cities,Burlington,2006,July,0,12900,12300,600,4.7,
19,Cities,Burlington,2006,June,0,12900,12300,600,4.6,
19,Cities,Burlington,2006,May,0,12600,12100,500,4.1,
19,Cities,Burlington,2006,April,0,12600,12100,600,4.5,
19,Cities,Burlington,2006,March,0,12600,12000,600,4.9,
19,Cities,Burlington,2006,February,0,12600,11900,700,5.6,
19,Cities,Burlington,2006,January,0,12500,11800,700,5.5,
19,Cities,Burlington,2005,December,0,12600,11900,700,5.3,
19,Cities,Burlington,2005,November,0,12700,12100,600,4.9,
19,Cities,Burlington,2005,October,0,12600,12000,600,4.5,
19,Cities,Burlington,2005,September,0,12700,12100,600,4.9,
19,Cities,Burlington,2005,August,0,12600,12000,600,5.1,
19,Cities,Burlington,2005,July,0,12900,12300,600,4.8,
19,Cities,Burlington,2005,June,0,12700,12000,700,5.2,
19,Cities,Burlington,2005,May,0,12500,11800,600,5.2,
19,Cities,Burlington,2005,April,0,12500,11900,700,5.3,
19,Cities,Burlington,2005,March,0,12400,11600,900,7,
19,Cities,Burlington,2005,February,0,12400,11500,900,7.6,
19,Cities,Burlington,2005,January,0,12400,11500,900,6.9,
19,Cities,Burlington,2004,December,0,12800,11800,1000,7.5,
19,Cities,Burlington,2004,November,0,12600,11800,800,6.5,
19,Cities,Burlington,2004,October,0,12600,11800,800,6.4,
19,Cities,Burlington,2004,September,0,12500,11700,800,6.5,
19,Cities,Burlington,2004,August,0,12800,11900,900,6.8,
19,Cities,Burlington,2004,July,0,13000,12100,900,6.6,
19,Cities,Burlington,2004,June,0,12700,11800,900,7.1,
19,Cities,Burlington,2004,May,0,12700,11800,800,6.5,
19,Cities,Burlington,2004,April,0,12700,11900,900,6.7,
19,Cities,Burlington,2004,March,0,12800,11900,900,7.4,
19,Cities,Burlington,2004,February,0,13100,12100,900,7,
19,Cities,Burlington,2004,January,0,12900,11900,1000,7.8,
19,Cities,Burlington,2003,December,0,13000,12100,900,7,
19,Cities,Burlington,2003,November,0,13000,12200,800,6.5,
19,Cities,Burlington,2003,October,0,13200,12300,900,6.6,
19,Cities,Burlington,2003,September,0,13100,12200,1000,7.4,
19,Cities,Burlington,2003,August,0,13200,12300,1000,7.2,
19,Cities,Burlington,2003,July,0,13800,12600,1200,8.6,
19,Cities,Burlington,2003,June,0,13400,12200,1200,8.6,
19,Cities,Burlington,2003,May,0,13100,12100,1000,7.7,
19,Cities,Burlington,2003,April,0,13200,12100,1000,7.6,
19,Cities,Burlington,2003,March,0,13200,12100,1000,8,
19,Cities,Burlington,2003,February,0,13200,12100,1100,8.3,
19,Cities,Burlington,2003,January,0,13200,12100,1100,8.6,
19,Cities,Burlington,2002,December,0,13300,12300,900,7.1,
19,Cities,Burlington,2002,November,0,13300,12500,900,6.5,
19,Cities,Burlington,2002,October,0,13400,12600,800,6.2,
19,Cities,Burlington,2002,September,0,13400,12600,800,6.2,
19,Cities,Burlington,2002,August,0,13700,12700,900,6.9,
19,Cities,Burlington,2002,July,0,13900,13100,800,6,
19,Cities,Burlington,2002,June,0,13900,12900,900,6.6,
19,Cities,Burlington,2002,May,0,13600,12800,900,6.3,
19,Cities,Burlington,2002,April,0,13600,12700,900,6.9,
19,Cities,Burlington,2002,March,0,13500,12400,1100,7.9,
19,Cities,Burlington,2002,February,0,13500,12400,1100,7.8,
19,Cities,Burlington,2002,January,0,13500,12300,1200,8.6,
19,Cities,Burlington,2001,December,0,13500,12600,900,7,
19,Cities,Burlington,2001,November,0,13500,12600,900,6.4,
19,Cities,Burlington,2001,October,0,13400,12600,800,5.8,
19,Cities,Burlington,2001,September,0,13500,12700,700,5.5,
19,Cities,Burlington,2001,August,0,13700,12900,800,5.7,
19,Cities,Burlington,2001,July,0,14100,13400,700,5.1,
19,Cities,Burlington,2001,June,0,13800,13000,800,6.1,
19,Cities,Burlington,2001,May,0,13800,13100,700,5.4,
19,Cities,Burlington,2001,April,0,13800,13100,700,4.9,
19,Cities,Burlington,2001,March,0,13800,13000,800,5.7,
19,Cities,Burlington,2001,February,0,13600,12800,900,6.3,
19,Cities,Burlington,2001,January,0,13700,12900,800,6,
19,Cities,Burlington,2000,December,0,13600,13000,600,4.3,
19,Cities,Burlington,2000,November,0,13700,13100,600,4.2,
19,Cities,Burlington,2000,October,0,13600,13100,500,4,
19,Cities,Burlington,2000,September,0,13600,13100,500,3.9,
19,Cities,Burlington,2000,August,0,13800,13300,500,3.9,
19,Cities,Burlington,2000,July,0,14100,13600,500,3.5,
19,Cities,Burlington,2000,June,0,14100,13500,600,4.1,
19,Cities,Burlington,2000,May,0,13300,12800,500,3.6,
19,Cities,Burlington,2000,April,0,14000,13400,500,3.8,
19,Cities,Burlington,2000,March,0,13800,13200,600,4.3,
19,Cities,Burlington,2000,February,0,13800,13100,700,4.8,
19,Cities,Burlington,2000,January,0,13800,13100,800,5.5,
19,Cities,Cedar Falls,2022,July,0,22100,21600,500,2.3,
19,Cities,Cedar Falls,2022,June,0,22200,21700,500,2.4,
19,Cities,Cedar Falls,2022,May,0,22100,21700,400,1.8,
19,Cities,Cedar Falls,2022,April,0,22100,21700,400,1.7,
19,Cities,Cedar Falls,2022,March,0,21900,21400,500,2.4,
19,Cities,Cedar Falls,2022,February,0,22000,21500,500,2.3,
19,Cities,Cedar Falls,2022,January,0,21600,20900,700,3.2,
19,Cities,Cedar Falls,2021,December,0,21700,21100,600,2.6,
19,Cities,Cedar Falls,2021,November,0,21800,21200,500,2.5,
19,Cities,Cedar Falls,2021,October,0,21900,21300,600,2.7,
19,Cities,Cedar Falls,2021,September,0,21800,21200,600,2.8,
19,Cities,Cedar Falls,2021,August,0,21500,20800,700,3.2,
19,Cities,Cedar Falls,2021,July,0,21800,21000,700,3.4,
19,Cities,Cedar Falls,2021,June,0,21500,20700,800,3.9,
19,Cities,Cedar Falls,2021,May,0,21500,20700,700,3.5,
19,Cities,Cedar Falls,2021,April,0,21700,21000,700,3.2,
19,Cities,Cedar Falls,2021,March,0,21500,20800,700,3.5,
19,Cities,Cedar Falls,2021,February,0,21300,20600,700,3.3,
19,Cities,Cedar Falls,2021,January,0,21000,20200,800,3.7,
19,Cities,Cedar Falls,2020,December,0,21200,20500,700,3.3,
19,Cities,Cedar Falls,2020,November,0,21300,20600,700,3.2,
19,Cities,Cedar Falls,2020,October,0,21500,20900,500,2.5,
19,Cities,Cedar Falls,2020,September,0,21500,20800,800,3.6,
19,Cities,Cedar Falls,2020,August,0,21300,20400,800,4,
19,Cities,Cedar Falls,2020,July,0,21300,20300,1000,4.9,
19,Cities,Cedar Falls,2020,June,0,21300,20100,1200,5.6,
19,Cities,Cedar Falls,2020,May,0,21200,19600,1600,7.4,
19,Cities,Cedar Falls,2020,April,0,22200,20000,2200,9.9,
19,Cities,Cedar Falls,2020,March,0,22300,21700,600,2.5,
19,Cities,Cedar Falls,2020,February,0,22600,22200,400,1.9,
19,Cities,Cedar Falls,2020,January,0,22500,21900,500,2.3,
19,Cities,Cedar Falls,2019,December,0,22900,22400,500,2.1,
19,Cities,Cedar Falls,2019,November,0,23100,22700,400,1.8,
19,Cities,Cedar Falls,2019,October,0,23200,22900,400,1.6,
19,Cities,Cedar Falls,2019,September,0,23000,22600,400,1.7,
19,Cities,Cedar Falls,2019,August,0,22600,22100,500,2.2,
19,Cities,Cedar Falls,2019,July,0,22900,22300,500,2.4,
19,Cities,Cedar Falls,2019,June,0,22800,22300,500,2.2,
19,Cities,Cedar Falls,2019,May,0,22900,22500,400,1.9,
19,Cities,Cedar Falls,2019,April,0,23000,22600,400,1.6,
19,Cities,Cedar Falls,2019,March,0,22900,22500,400,1.9,
19,Cities,Cedar Falls,2019,February,0,22800,22300,400,1.8,
19,Cities,Cedar Falls,2019,January,0,22500,22000,500,2.3,
19,Cities,Cedar Falls,2018,December,0,22700,22300,400,1.8,
19,Cities,Cedar Falls,2018,November,0,22800,22500,300,1.5,
19,Cities,Cedar Falls,2018,October,0,23000,22700,300,1.4,
19,Cities,Cedar Falls,2018,September,0,22700,22300,400,1.7,
19,Cities,Cedar Falls,2018,August,0,22300,21900,400,2,
19,Cities,Cedar Falls,2018,July,0,22500,22100,500,2,
19,Cities,Cedar Falls,2018,June,0,22600,22100,500,2.3,
19,Cities,Cedar Falls,2018,May,0,22600,22200,400,1.7,
19,Cities,Cedar Falls,2018,April,0,22700,22300,400,1.7,
19,Cities,Cedar Falls,2018,March,0,22500,22100,400,2,
19,Cities,Cedar Falls,2018,February,0,22500,22000,500,2.2,
19,Cities,Cedar Falls,2018,January,0,22200,21600,600,2.5,
19,Cities,Cedar Falls,2017,December,0,22600,22100,400,2,
19,Cities,Cedar Falls,2017,November,0,22600,22200,400,1.9,
19,Cities,Cedar Falls,2017,October,0,22600,22200,400,1.8,
19,Cities,Cedar Falls,2017,September,0,22800,22300,500,2.2,
19,Cities,Cedar Falls,2017,August,0,22300,21700,600,2.6,
19,Cities,Cedar Falls,2017,July,0,22400,21900,600,2.5,
19,Cities,Cedar Falls,2017,June,0,22500,21800,600,2.7,
19,Cities,Cedar Falls,2017,May,0,22500,22000,500,2.3,
19,Cities,Cedar Falls,2017,April,0,22800,22300,500,2.3,
19,Cities,Cedar Falls,2017,March,0,22700,22100,600,2.7,
19,Cities,Cedar Falls,2017,February,0,22800,22100,700,2.9,
19,Cities,Cedar Falls,2017,January,0,22700,22000,700,3.3,
19,Cities,Cedar Falls,2016,December,0,22500,21900,600,2.8,
19,Cities,Cedar Falls,2016,November,0,22500,22000,500,2.4,
19,Cities,Cedar Falls,2016,October,0,22700,22000,600,2.7,
19,Cities,Cedar Falls,2016,September,0,22700,22000,700,3,
19,Cities,Cedar Falls,2016,August,0,22300,21500,700,3.3,
19,Cities,Cedar Falls,2016,July,0,22300,21600,800,3.4,
19,Cities,Cedar Falls,2016,June,0,22300,21500,800,3.6,
19,Cities,Cedar Falls,2016,May,0,22500,21800,700,3.1,
19,Cities,Cedar Falls,2016,April,0,22900,22200,700,3,
19,Cities,Cedar Falls,2016,March,0,22800,22100,700,3.2,
19,Cities,Cedar Falls,2016,February,0,22900,22200,800,3.3,
19,Cities,Cedar Falls,2016,January,0,22600,21900,800,3.3,
19,Cities,Cedar Falls,2015,December,0,22700,22000,700,2.9,
19,Cities,Cedar Falls,2015,November,0,22700,22100,600,2.5,
19,Cities,Cedar Falls,2015,October,0,22700,22100,600,2.7,
19,Cities,Cedar Falls,2015,September,0,22400,21800,600,2.7,
19,Cities,Cedar Falls,2015,August,0,22200,21500,600,2.9,
19,Cities,Cedar Falls,2015,July,0,22400,21700,700,3.1,
19,Cities,Cedar Falls,2015,June,0,22600,21800,800,3.5,
19,Cities,Cedar Falls,2015,May,0,22800,22100,700,3,
19,Cities,Cedar Falls,2015,April,0,22900,22200,700,2.9,
19,Cities,Cedar Falls,2015,March,0,23000,22300,700,2.9,
19,Cities,Cedar Falls,2015,February,0,23100,22300,700,3.2,
19,Cities,Cedar Falls,2015,January,0,22800,22000,800,3.5,
19,Cities,Cedar Falls,2014,December,0,23000,22300,700,3,
19,Cities,Cedar Falls,2014,November,0,23000,22400,700,2.9,
19,Cities,Cedar Falls,2014,October,0,23200,22500,700,3,
19,Cities,Cedar Falls,2014,September,0,23000,22300,700,3.2,
19,Cities,Cedar Falls,2014,August,0,22800,21900,900,4,
19,Cities,Cedar Falls,2014,July,0,23100,22200,900,3.7,
19,Cities,Cedar Falls,2014,June,0,23100,22200,800,3.6,
19,Cities,Cedar Falls,2014,May,0,23300,22600,700,3.1,
19,Cities,Cedar Falls,2014,April,0,23300,22700,600,2.7,
19,Cities,Cedar Falls,2014,March,0,23400,22500,800,3.5,
19,Cities,Cedar Falls,2014,February,0,23200,22400,800,3.5,
19,Cities,Cedar Falls,2014,January,0,22700,21800,900,3.8,
19,Cities,Cedar Falls,2013,December,0,23000,22200,700,3.2,
19,Cities,Cedar Falls,2013,November,0,23100,22400,700,3,
19,Cities,Cedar Falls,2013,October,0,23000,22200,700,3.1,
19,Cities,Cedar Falls,2013,September,0,23000,22200,700,3.2,
19,Cities,Cedar Falls,2013,August,0,22900,22000,900,3.9,
19,Cities,Cedar Falls,2013,July,0,23100,22100,900,4.1,
19,Cities,Cedar Falls,2013,June,0,22900,21900,1000,4.2,
19,Cities,Cedar Falls,2013,May,0,23000,22200,800,3.4,
19,Cities,Cedar Falls,2013,April,0,22900,22100,800,3.4,
19,Cities,Cedar Falls,2013,March,0,22900,22100,800,3.5,
19,Cities,Cedar Falls,2013,February,0,22800,22000,800,3.6,
19,Cities,Cedar Falls,2013,January,0,22200,21300,900,4.1,
19,Cities,Cedar Falls,2012,December,0,22500,21700,800,3.6,
19,Cities,Cedar Falls,2012,November,0,22500,21800,700,3.3,
19,Cities,Cedar Falls,2012,October,0,22700,21900,800,3.6,
19,Cities,Cedar Falls,2012,September,0,22600,21800,800,3.5,
19,Cities,Cedar Falls,2012,August,0,22300,21300,1000,4.3,
19,Cities,Cedar Falls,2012,July,0,22500,21400,1000,4.5,
19,Cities,Cedar Falls,2012,June,0,22500,21600,900,4,
19,Cities,Cedar Falls,2012,May,0,22600,21700,900,3.8,
19,Cities,Cedar Falls,2012,April,0,22600,21800,800,3.5,
19,Cities,Cedar Falls,2012,March,0,22600,21700,900,4.1,
19,Cities,Cedar Falls,2012,February,0,22600,21600,900,4.1,
19,Cities,Cedar Falls,2012,January,0,22100,21200,900,4.2,
19,Cities,Cedar Falls,2011,December,0,22400,21500,900,4,
19,Cities,Cedar Falls,2011,November,0,22400,21600,800,3.5,
19,Cities,Cedar Falls,2011,October,0,22600,21700,900,3.8,
19,Cities,Cedar Falls,2011,September,0,22400,21500,900,4.1,
19,Cities,Cedar Falls,2011,August,0,22000,21000,1000,4.3,
19,Cities,Cedar Falls,2011,July,0,22100,21100,1000,4.3,
19,Cities,Cedar Falls,2011,June,0,22100,21100,1000,4.5,
19,Cities,Cedar Falls,2011,May,0,22300,21400,900,3.9,
19,Cities,Cedar Falls,2011,April,0,22400,21500,800,3.7,
19,Cities,Cedar Falls,2011,March,0,22300,21300,900,4.1,
19,Cities,Cedar Falls,2011,February,0,22200,21300,900,4.2,
19,Cities,Cedar Falls,2011,January,0,21800,20900,1000,4.4,
19,Cities,Cedar Falls,2010,December,0,22300,21400,900,4.2,
19,Cities,Cedar Falls,2010,November,0,22300,21400,900,4,
19,Cities,Cedar Falls,2010,October,0,22300,21500,800,3.7,
19,Cities,Cedar Falls,2010,September,0,22200,21300,900,4,
19,Cities,Cedar Falls,2010,August,0,21800,20800,1000,4.5,
19,Cities,Cedar Falls,2010,July,0,21900,20900,1000,4.5,
19,Cities,Cedar Falls,2010,June,0,22000,21000,1000,4.6,
19,Cities,Cedar Falls,2010,May,0,22000,21200,900,4,
19,Cities,Cedar Falls,2010,April,0,22100,21200,900,4.1,
19,Cities,Cedar Falls,2010,March,0,21800,20800,1000,4.6,
19,Cities,Cedar Falls,2010,February,0,21700,20700,1000,4.8,
19,Cities,Cedar Falls,2010,January,0,21700,20700,1000,4.8,
19,Cities,Cedar Falls,2009,December,0,24300,23300,1000,4.1,
19,Cities,Cedar Falls,2009,November,0,24600,23700,900,3.5,
19,Cities,Cedar Falls,2009,October,0,24600,23600,1000,4.2,
19,Cities,Cedar Falls,2009,September,0,24700,23700,900,3.8,
19,Cities,Cedar Falls,2009,August,0,24200,23200,1100,4.4,
19,Cities,Cedar Falls,2009,July,0,24100,23000,1100,4.7,
19,Cities,Cedar Falls,2009,June,0,24400,23300,1200,4.7,
19,Cities,Cedar Falls,2009,May,0,24500,23500,1000,4,
19,Cities,Cedar Falls,2009,April,0,24500,23600,900,3.6,
19,Cities,Cedar Falls,2009,March,0,24200,23200,1000,4.2,
19,Cities,Cedar Falls,2009,February,0,24500,23400,1000,4.1,
19,Cities,Cedar Falls,2009,January,0,24200,23200,900,3.9,
19,Cities,Cedar Falls,2008,December,0,24400,23600,800,3.2,
19,Cities,Cedar Falls,2008,November,0,24500,23800,700,2.8,
19,Cities,Cedar Falls,2008,October,0,24600,24000,700,2.8,
19,Cities,Cedar Falls,2008,September,0,24500,23800,700,2.9,
19,Cities,Cedar Falls,2008,August,0,24100,23300,800,3.2,
19,Cities,Cedar Falls,2008,July,0,24400,23500,800,3.3,
19,Cities,Cedar Falls,2008,June,0,24000,23200,900,3.6,
19,Cities,Cedar Falls,2008,May,0,24100,23400,700,2.9,
19,Cities,Cedar Falls,2008,April,0,24100,23500,600,2.4,
19,Cities,Cedar Falls,2008,March,0,23800,23200,600,2.7,
19,Cities,Cedar Falls,2008,February,0,23900,23200,600,2.6,
19,Cities,Cedar Falls,2008,January,0,23600,23000,600,2.7,
19,Cities,Cedar Falls,2007,December,0,23900,23300,600,2.6,
19,Cities,Cedar Falls,2007,November,0,24100,23600,500,2.3,
19,Cities,Cedar Falls,2007,October,0,24000,23500,500,2.2,
19,Cities,Cedar Falls,2007,September,0,24000,23400,600,2.5,
19,Cities,Cedar Falls,2007,August,0,23400,22800,600,2.6,
19,Cities,Cedar Falls,2007,July,0,23700,23100,600,2.6,
19,Cities,Cedar Falls,2007,June,0,23500,22800,700,3.1,
19,Cities,Cedar Falls,2007,May,0,23400,22800,600,2.5,
19,Cities,Cedar Falls,2007,April,0,23600,23000,600,2.4,
19,Cities,Cedar Falls,2007,March,0,23400,22800,600,2.5,
19,Cities,Cedar Falls,2007,February,0,23600,23000,600,2.6,
19,Cities,Cedar Falls,2007,January,0,23400,22800,600,2.7,
19,Cities,Cedar Falls,2006,December,0,23500,22900,500,2.3,
19,Cities,Cedar Falls,2006,November,0,23700,23200,500,2.3,
19,Cities,Cedar Falls,2006,October,0,23800,23300,500,2.2,
19,Cities,Cedar Falls,2006,September,0,23500,22900,600,2.7,
19,Cities,Cedar Falls,2006,August,0,22900,22300,600,2.7,
19,Cities,Cedar Falls,2006,July,0,23200,22600,600,2.6,
19,Cities,Cedar Falls,2006,June,0,23200,22600,700,2.9,
19,Cities,Cedar Falls,2006,May,0,23300,22700,500,2.3,
19,Cities,Cedar Falls,2006,April,0,23400,22900,500,2.2,
19,Cities,Cedar Falls,2006,March,0,23100,22500,600,2.5,
19,Cities,Cedar Falls,2006,February,0,23100,22500,600,2.8,
19,Cities,Cedar Falls,2006,January,0,22900,22200,700,2.8,
19,Cities,Cedar Falls,2005,December,0,23000,22400,600,2.7,
19,Cities,Cedar Falls,2005,November,0,23300,22600,700,2.9,
19,Cities,Cedar Falls,2005,October,0,23300,22700,600,2.7,
19,Cities,Cedar Falls,2005,September,0,23000,22300,600,2.8,
19,Cities,Cedar Falls,2005,August,0,22500,21800,700,3,
19,Cities,Cedar Falls,2005,July,0,22700,22000,700,3,
19,Cities,Cedar Falls,2005,June,0,22700,21900,800,3.6,
19,Cities,Cedar Falls,2005,May,0,22800,22100,700,3,
19,Cities,Cedar Falls,2005,April,0,22900,22200,700,2.9,
19,Cities,Cedar Falls,2005,March,0,22800,22100,700,3.2,
19,Cities,Cedar Falls,2005,February,0,22700,21900,700,3.3,
19,Cities,Cedar Falls,2005,January,0,22300,21600,800,3.4,
19,Cities,Cedar Falls,2004,December,0,20600,19900,700,3.3,
19,Cities,Cedar Falls,2004,November,0,20700,20000,600,3.1,
19,Cities,Cedar Falls,2004,October,0,20600,20000,600,3,
19,Cities,Cedar Falls,2004,September,0,20400,19700,700,3.2,
19,Cities,Cedar Falls,2004,August,0,20000,19300,700,3.3,
19,Cities,Cedar Falls,2004,July,0,20200,19600,700,3.2,
19,Cities,Cedar Falls,2004,June,0,20100,19400,700,3.5,
19,Cities,Cedar Falls,2004,May,0,20200,19600,600,3,
19,Cities,Cedar Falls,2004,April,0,20400,19800,600,3,
19,Cities,Cedar Falls,2004,March,0,20200,19500,700,3.5,
19,Cities,Cedar Falls,2004,February,0,20400,19700,700,3.3,
19,Cities,Cedar Falls,2004,January,0,20400,19600,700,3.6,
19,Cities,Cedar Falls,2003,December,0,20600,20000,700,3.2,
19,Cities,Cedar Falls,2003,November,0,20700,20100,600,3,
19,Cities,Cedar Falls,2003,October,0,20800,20100,700,3.3,
19,Cities,Cedar Falls,2003,September,0,20400,19700,600,3,
19,Cities,Cedar Falls,2003,August,0,19900,19200,700,3.3,
19,Cities,Cedar Falls,2003,July,0,20100,19500,600,3.1,
19,Cities,Cedar Falls,2003,June,0,20100,19400,700,3.5,
19,Cities,Cedar Falls,2003,May,0,20300,19700,600,3,
